360.0000000   432.000000   0.000000
16.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   0.000000
33.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -0.230900
50.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -0.897213
66.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -1.959355
83.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -3.377743
100.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -5.112794
116.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -7.124926
133.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -9.374555
150.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -11.822100
166.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -14.427975
183.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -17.152599
200.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -19.956389
216.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -22.799764
233.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -25.643138
250.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -28.446927
266.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -31.171552
283.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -33.777430
300.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -36.224977
316.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -38.474599
333.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -40.486739
350.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -42.221788
366.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -43.640175
383.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -44.702311
400.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -45.368630
416.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -45.599528
433.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -45.176135
450.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -43.952353
466.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -41.997781
483.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -39.382024
500.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -36.174673
516.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -32.445335
533.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -28.263596
550.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -23.699064
566.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -18.821341
583.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   -13.700018
600.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   -8.404703
616.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   -3.004986
633.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   2.429531
650.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   7.829251
666.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   13.124557
683.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   18.245877
700.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   23.123609
716.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   27.688125
733.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   31.869874
750.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   35.599226
766.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   38.806574
783.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   41.422324
800.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   43.376906
816.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   44.600684
833.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   45.024071
850.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   44.644193
866.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   43.546178
883.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   41.792486
900.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   39.445555
916.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   36.567832
933.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   33.221764
950.000000   0.000000   0.000000   0.000000   0.000000   -0.000000   29.469797
966.666667   0.000000   0.000000   0.000000   0.000000   -0.000000   25.374375
983.333333   0.000000   0.000000   0.000000   0.000000   -0.000000   20.997950
